nb_shards,nb_requests,accuracy, SP,PE,EOpp,EOdds,retraining_time
5,135,0.8, 0.05, 0.02, 0.11, 0.11,  19.153404474258423
5,136,0.8, 0.04, 0.02, 0.1, 0.1,  18.48431086540222
5,137,0.81, 0.06, 0.02, 0.13, 0.13,  19.315412044525146
5,138,0.81, 0.04, 0.01, 0.1, 0.1,  18.90007472038269
5,139,0.81, 0.04, 0.01, 0.1, 0.1,  19.347516536712646
5,140,0.81, 0.04, 0.02, 0.11, 0.11,  18.489318132400513
5,141,0.8, 0.05, 0.02, 0.12, 0.12,  18.50262761116028
5,142,0.81, 0.05, 0.02, 0.12, 0.12,  18.707677841186523
5,143,0.81, 0.04, 0.02, 0.1, 0.1,  18.648103952407837
5,144,0.8, 0.05, 0.02, 0.11, 0.11,  19.166495323181152
5,145,0.81, 0.05, 0.02, 0.11, 0.11,  19.215304851531982
5,146,0.81, 0.04, 0.02, 0.1, 0.1,  19.27155637741089
5,147,0.81, 0.05, 0.02, 0.11, 0.11,  19.325716733932495
5,148,0.81, 0.04, 0.02, 0.1, 0.1,  19.035818099975586
5,149,0.81, 0.05, 0.02, 0.11, 0.11,  18.891868829727173
5,150,0.81, 0.05, 0.02, 0.11, 0.11,  19.19499444961548
5,151,0.81, 0.04, 0.02, 0.1, 0.1,  18.863043785095215
5,152,0.81, 0.05, 0.02, 0.12, 0.12,  18.80582022666931
5,153,0.81, 0.04, 0.02, 0.1, 0.1,  18.601861238479614
5,154,0.81, 0.05, 0.02, 0.12, 0.12,  18.574300527572632
5,155,0.81, 0.04, 0.01, 0.09, 0.09,  18.660916805267334
5,156,0.81, 0.04, 0.02, 0.11, 0.11,  19.894320011138916
5,157,0.81, 0.04, 0.01, 0.1, 0.1,  19.343875408172607
5,158,0.8, 0.04, 0.01, 0.11, 0.11,  18.994044303894043
5,159,0.81, 0.05, 0.02, 0.12, 0.12,  19.168540954589844
5,160,0.81, 0.04, 0.02, 0.1, 0.1,  19.05238437652588
5,161,0.8, 0.04, 0.01, 0.1, 0.1,  18.861747980117798
5,162,0.81, 0.04, 0.01, 0.11, 0.11,  18.717492818832397
5,163,0.81, 0.05, 0.02, 0.11, 0.11,  18.65060591697693
5,164,0.81, 0.04, 0.02, 0.11, 0.11,  19.29705023765564
5,165,0.8, 0.05, 0.02, 0.12, 0.12,  19.334235906600952
5,166,0.8, 0.04, 0.02, 0.11, 0.11,  19.082602500915527
5,167,0.81, 0.05, 0.02, 0.12, 0.12,  18.85322070121765
5,168,0.81, 0.05, 0.02, 0.12, 0.12,  18.912179231643677
5,169,0.81, 0.04, 0.01, 0.1, 0.1,  19.00869870185852
5,170,0.81, 0.05, 0.02, 0.12, 0.12,  19.101946115493774
5,171,0.81, 0.05, 0.02, 0.12, 0.12,  19.560255527496338
5,172,0.81, 0.05, 0.02, 0.12, 0.12,  19.1020450592041
5,173,0.81, 0.05, 0.02, 0.12, 0.12,  19.34954810142517
5,174,0.81, 0.04, 0.01, 0.12, 0.12,  19.10860300064087
5,175,0.8, 0.04, 0.01, 0.11, 0.11,  19.175847053527832
5,176,0.81, 0.04, 0.02, 0.11, 0.11,  19.290697813034058
5,177,0.81, 0.05, 0.02, 0.11, 0.11,  19.072786331176758
5,178,0.81, 0.04, 0.02, 0.11, 0.11,  18.801003217697144
5,179,0.81, 0.04, 0.02, 0.11, 0.11,  19.271061897277832
5,180,0.81, 0.05, 0.02, 0.12, 0.12,  19.24259853363037
