nb_shards,nb_requests,accuracy, SP,PE,EOpp,EOdds,retraining_time
5,80,0.91, 0.09, 0.04, 0.11, 0.11,  24.63117027282715
5,81,0.91, 0.1, 0.05, 0.15, 0.15,  24.704734325408936
5,82,0.91, 0.1, 0.04, 0.14, 0.14,  24.713887214660645
5,83,0.91, 0.1, 0.04, 0.16, 0.16,  24.202983617782593
5,84,0.91, 0.1, 0.05, 0.14, 0.14,  24.25930118560791
5,85,0.91, 0.09, 0.05, 0.12, 0.12,  24.591506004333496
5,86,0.91, 0.09, 0.04, 0.13, 0.13,  24.000755548477173
5,87,0.91, 0.1, 0.04, 0.14, 0.14,  24.294146299362183
5,88,0.91, 0.09, 0.04, 0.14, 0.14,  24.389166831970215
5,89,0.91, 0.09, 0.04, 0.12, 0.12,  24.23663330078125
5,90,0.9, 0.09, 0.04, 0.15, 0.15,  24.46610379219055
5,91,0.91, 0.09, 0.05, 0.12, 0.12,  24.498323678970337
5,92,0.91, 0.1, 0.04, 0.14, 0.14,  24.56138801574707
5,93,0.91, 0.09, 0.04, 0.13, 0.13,  24.938121795654297
5,94,0.91, 0.1, 0.05, 0.13, 0.13,  23.970139026641846
5,95,0.91, 0.09, 0.04, 0.13, 0.13,  24.67367148399353
5,96,0.91, 0.09, 0.05, 0.11, 0.11,  24.40174102783203
5,97,0.91, 0.1, 0.05, 0.15, 0.15,  24.174699544906616
5,98,0.91, 0.09, 0.04, 0.15, 0.15,  24.72425889968872
5,99,0.91, 0.09, 0.04, 0.13, 0.13,  24.823797702789307
5,100,0.91, 0.09, 0.04, 0.15, 0.15,  24.340529918670654
5,101,0.91, 0.09, 0.04, 0.14, 0.14,  24.730889320373535
5,102,0.91, 0.09, 0.04, 0.12, 0.12,  24.740541458129883
5,103,0.91, 0.11, 0.05, 0.16, 0.16,  24.28935480117798
5,104,0.91, 0.09, 0.04, 0.11, 0.11,  24.589935779571533
5,105,0.91, 0.1, 0.05, 0.13, 0.13,  24.667463064193726
5,106,0.91, 0.1, 0.05, 0.13, 0.13,  24.485440015792847
5,107,0.91, 0.09, 0.04, 0.15, 0.15,  24.259225845336914
5,108,0.9, 0.09, 0.05, 0.12, 0.12,  24.366558074951172
5,109,0.91, 0.1, 0.05, 0.14, 0.14,  24.7137291431427
5,110,0.91, 0.1, 0.05, 0.13, 0.13,  24.366457223892212
5,111,0.91, 0.1, 0.04, 0.15, 0.15,  24.60627269744873
5,112,0.91, 0.1, 0.05, 0.15, 0.15,  24.806631803512573
5,113,0.91, 0.09, 0.04, 0.14, 0.14,  25.013269662857056
5,114,0.91, 0.1, 0.04, 0.16, 0.16,  24.432835340499878
5,115,0.91, 0.1, 0.04, 0.14, 0.14,  24.792845964431763
5,116,0.91, 0.09, 0.04, 0.14, 0.14,  24.566020488739014
5,117,0.91, 0.1, 0.05, 0.14, 0.14,  24.850321054458618
5,118,0.91, 0.1, 0.05, 0.15, 0.15,  24.24007248878479
5,119,0.91, 0.09, 0.04, 0.13, 0.13,  24.354360580444336
5,120,0.91, 0.1, 0.05, 0.16, 0.16,  24.5959415435791
5,121,0.91, 0.1, 0.05, 0.15, 0.15,  24.639322757720947
5,122,0.91, 0.08, 0.03, 0.12, 0.12,  24.433594703674316
5,123,0.91, 0.1, 0.04, 0.16, 0.16,  24.387910842895508
5,124,0.91, 0.09, 0.04, 0.14, 0.14,  24.52800989151001
5,125,0.9, 0.09, 0.05, 0.13, 0.13,  24.55065131187439
5,126,0.91, 0.1, 0.05, 0.16, 0.16,  24.556838989257812
5,127,0.91, 0.09, 0.04, 0.13, 0.13,  24.48579478263855
5,128,0.91, 0.1, 0.04, 0.17, 0.17,  24.410937309265137
5,129,0.91, 0.09, 0.04, 0.14, 0.14,  24.58078908920288
5,130,0.91, 0.09, 0.04, 0.13, 0.13,  24.139172315597534
5,131,0.91, 0.1, 0.04, 0.16, 0.16,  24.859108686447144
5,132,0.91, 0.1, 0.04, 0.15, 0.15,  24.756041049957275
5,133,0.91, 0.09, 0.04, 0.15, 0.15,  24.450486183166504
5,134,0.91, 0.1, 0.05, 0.15, 0.15,  24.70681118965149
5,135,0.91, 0.1, 0.05, 0.14, 0.14,  25.067891597747803
5,136,0.91, 0.09, 0.05, 0.12, 0.12,  24.528995275497437
5,137,0.91, 0.1, 0.05, 0.15, 0.15,  24.528754234313965
5,138,0.91, 0.1, 0.04, 0.15, 0.15,  25.160260677337646
5,139,0.91, 0.1, 0.05, 0.14, 0.14,  24.191332578659058
5,140,0.91, 0.1, 0.04, 0.15, 0.15,  24.602898836135864
5,141,0.91, 0.1, 0.04, 0.15, 0.15,  24.406949043273926
5,142,0.91, 0.09, 0.04, 0.11, 0.11,  24.54902148246765
5,143,0.91, 0.1, 0.05, 0.15, 0.15,  24.44529628753662
5,144,0.91, 0.1, 0.04, 0.15, 0.15,  23.98257303237915
5,145,0.91, 0.1, 0.05, 0.14, 0.14,  24.87893557548523
5,146,0.91, 0.09, 0.04, 0.12, 0.12,  24.63213610649109
5,147,0.91, 0.1, 0.05, 0.15, 0.15,  24.788846254348755
5,148,0.91, 0.1, 0.05, 0.15, 0.15,  24.1624972820282
5,149,0.91, 0.1, 0.05, 0.13, 0.13,  24.588412046432495
5,150,0.91, 0.1, 0.05, 0.13, 0.13,  24.95673894882202
5,151,0.91, 0.1, 0.05, 0.16, 0.16,  24.52670907974243
5,152,0.91, 0.09, 0.04, 0.13, 0.13,  24.573801517486572
5,153,0.91, 0.1, 0.05, 0.14, 0.14,  24.67107319831848
5,154,0.91, 0.1, 0.05, 0.14, 0.14,  24.414674758911133
5,155,0.91, 0.09, 0.04, 0.14, 0.14,  24.249037981033325
5,156,0.91, 0.09, 0.04, 0.14, 0.14,  24.9732449054718
5,157,0.91, 0.09, 0.04, 0.12, 0.12,  24.375755786895752
5,158,0.91, 0.1, 0.04, 0.17, 0.17,  24.67076539993286
5,159,0.91, 0.1, 0.05, 0.15, 0.15,  24.25591778755188
5,160,0.91, 0.1, 0.05, 0.15, 0.15,  24.397904634475708
5,161,0.91, 0.1, 0.04, 0.16, 0.16,  24.932677268981934
5,162,0.91, 0.1, 0.05, 0.16, 0.16,  24.146032571792603
5,163,0.91, 0.1, 0.04, 0.16, 0.16,  24.515830278396606
5,164,0.91, 0.1, 0.05, 0.14, 0.14,  24.806612491607666
5,165,0.91, 0.09, 0.04, 0.14, 0.14,  24.45566439628601
5,166,0.91, 0.1, 0.04, 0.15, 0.15,  24.8087055683136
5,167,0.91, 0.1, 0.05, 0.15, 0.15,  24.716758728027344
5,168,0.91, 0.09, 0.04, 0.13, 0.13,  25.006962537765503
5,169,0.91, 0.1, 0.05, 0.16, 0.16,  24.816635131835938
5,170,0.91, 0.11, 0.05, 0.17, 0.17,  24.764702796936035
5,171,0.91, 0.09, 0.04, 0.15, 0.15,  24.108049154281616
5,172,0.91, 0.09, 0.05, 0.13, 0.13,  24.582359075546265
5,173,0.91, 0.1, 0.04, 0.16, 0.16,  24.442458391189575
5,174,0.91, 0.1, 0.05, 0.12, 0.12,  24.44667959213257
5,175,0.91, 0.1, 0.05, 0.14, 0.14,  23.977604150772095
5,176,0.91, 0.09, 0.04, 0.14, 0.14,  24.18215775489807
5,177,0.91, 0.1, 0.04, 0.16, 0.16,  24.217519760131836
5,178,0.91, 0.09, 0.04, 0.13, 0.13,  24.407299757003784
5,179,0.91, 0.09, 0.04, 0.13, 0.13,  25.120607614517212
5,180,0.91, 0.1, 0.04, 0.14, 0.14,  24.362423181533813
5,181,0.91, 0.1, 0.04, 0.14, 0.14,  24.297829627990723
5,182,0.91, 0.1, 0.04, 0.16, 0.16,  24.748242616653442
5,183,0.91, 0.09, 0.04, 0.15, 0.15,  24.95255756378174
5,184,0.91, 0.1, 0.05, 0.15, 0.15,  24.47880268096924
5,185,0.91, 0.09, 0.04, 0.14, 0.14,  24.430070877075195
5,186,0.91, 0.1, 0.05, 0.16, 0.16,  24.276798963546753
5,187,0.9, 0.1, 0.05, 0.13, 0.13,  24.37458300590515
5,188,0.91, 0.1, 0.04, 0.16, 0.16,  24.43623661994934
5,189,0.91, 0.1, 0.05, 0.16, 0.16,  24.219942808151245
5,190,0.91, 0.09, 0.04, 0.14, 0.14,  24.07684826850891
5,191,0.91, 0.09, 0.04, 0.13, 0.13,  24.719529390335083
5,192,0.91, 0.1, 0.05, 0.15, 0.15,  24.485931873321533
5,193,0.91, 0.1, 0.05, 0.14, 0.14,  24.47264528274536
5,194,0.91, 0.09, 0.04, 0.12, 0.12,  24.839811086654663
5,195,0.91, 0.1, 0.04, 0.15, 0.15,  24.95784068107605
