nb_shards,nb_requests,accuracy, SP,PE,EOpp,EOdds,retraining_time
5, 355, 0.67, 0.36, 0.28, 0.42, 0.42,  4.207284927368164
5, 356, 0.66, 0.35, 0.25, 0.42, 0.42,  4.1812849044799805
5, 357, 0.65, 0.39, 0.3, 0.46, 0.46,  4.288506269454956
5, 358, 0.65, 0.38, 0.28, 0.46, 0.46,  4.058667898178101
5, 359, 0.67, 0.36, 0.28, 0.42, 0.42,  4.114933013916016
5, 360, 0.65, 0.43, 0.35, 0.49, 0.49,  4.115301132202148
5, 361, 0.66, 0.4, 0.29, 0.47, 0.47,  4.194471597671509
5, 362, 0.66, 0.41, 0.31, 0.48, 0.48,  4.164883613586426
5, 363, 0.65, 0.37, 0.28, 0.44, 0.44,  4.043731212615967
5, 364, 0.66, 0.34, 0.25, 0.41, 0.41,  4.3173606395721436
5, 365, 0.67, 0.37, 0.27, 0.45, 0.45,  4.129711389541626
5, 366, 0.67, 0.35, 0.27, 0.41, 0.41,  4.137984275817871
5, 367, 0.66, 0.38, 0.28, 0.46, 0.46,  4.099649906158447
5, 368, 0.66, 0.38, 0.29, 0.45, 0.45,  4.158266544342041
5, 369, 0.67, 0.37, 0.27, 0.43, 0.43,  4.2070324420928955
5, 370, 0.66, 0.34, 0.26, 0.41, 0.41,  4.174208402633667
5, 371, 0.67, 0.37, 0.27, 0.45, 0.45,  4.183981418609619
5, 372, 0.66, 0.4, 0.33, 0.44, 0.44,  4.22837233543396
5, 373, 0.65, 0.35, 0.25, 0.42, 0.42,  4.199390649795532
5, 374, 0.66, 0.32, 0.23, 0.38, 0.38,  4.185911178588867
5, 375, 0.66, 0.4, 0.31, 0.46, 0.46,  4.06263279914856
5, 376, 0.66, 0.41, 0.32, 0.46, 0.46,  4.137744665145874
5, 377, 0.66, 0.36, 0.25, 0.44, 0.44,  4.0924599170684814
5, 378, 0.66, 0.39, 0.28, 0.47, 0.47,  4.072685718536377
5, 379, 0.66, 0.38, 0.28, 0.44, 0.44,  4.154340982437134
5, 380, 0.66, 0.37, 0.27, 0.44, 0.44,  4.182764768600464
5, 381, 0.66, 0.38, 0.29, 0.44, 0.44,  4.024154901504517
5, 382, 0.66, 0.33, 0.23, 0.41, 0.41,  4.331963539123535
5, 383, 0.66, 0.36, 0.26, 0.43, 0.43,  4.184665203094482
5, 384, 0.66, 0.34, 0.24, 0.42, 0.42,  4.20472264289856
5, 385, 0.65, 0.38, 0.28, 0.45, 0.45,  4.160882472991943
5, 386, 0.66, 0.36, 0.28, 0.42, 0.42,  4.172796726226807
5, 387, 0.67, 0.29, 0.21, 0.35, 0.35,  4.186928987503052
5, 388, 0.66, 0.31, 0.21, 0.39, 0.39,  4.1900248527526855
5, 389, 0.67, 0.34, 0.26, 0.4, 0.4,  4.172209739685059
5, 390, 0.66, 0.37, 0.28, 0.45, 0.45,  4.069971084594727
5, 391, 0.66, 0.36, 0.27, 0.43, 0.43,  4.186461448669434
5, 392, 0.67, 0.37, 0.27, 0.43, 0.43,  4.122259616851807
5, 393, 0.67, 0.34, 0.25, 0.4, 0.4,  4.203537464141846
5, 394, 0.66, 0.35, 0.26, 0.41, 0.41,  4.210738658905029
5, 395, 0.66, 0.34, 0.25, 0.4, 0.4,  4.14631724357605
5, 396, 0.67, 0.29, 0.21, 0.34, 0.34,  4.070669412612915
5, 397, 0.66, 0.31, 0.21, 0.38, 0.38,  4.217433452606201
5, 398, 0.67, 0.38, 0.28, 0.46, 0.46,  4.065684080123901
5, 399, 0.66, 0.36, 0.26, 0.44, 0.44,  4.32054328918457
5, 400, 0.66, 0.38, 0.28, 0.46, 0.46,  4.065842628479004
5, 401, 0.67, 0.36, 0.28, 0.41, 0.41,  3.9622578620910645
5, 402, 0.67, 0.36, 0.27, 0.41, 0.41,  4.137890815734863
5, 403, 0.66, 0.36, 0.27, 0.41, 0.41,  4.229214191436768
5, 404, 0.66, 0.36, 0.26, 0.43, 0.43,  4.091838359832764
5, 405, 0.67, 0.38, 0.27, 0.47, 0.47,  4.1311633586883545
5, 406, 0.67, 0.38, 0.29, 0.44, 0.44,  4.234252214431763
5, 407, 0.67, 0.37, 0.27, 0.44, 0.44,  4.085227727890015
5, 408, 0.66, 0.38, 0.28, 0.46, 0.46,  4.080331325531006
5, 409, 0.67, 0.37, 0.28, 0.45, 0.45,  4.2612144947052
5, 410, 0.67, 0.35, 0.26, 0.4, 0.4,  4.240551471710205
5, 411, 0.66, 0.35, 0.25, 0.42, 0.42,  4.165906667709351
5, 412, 0.65, 0.38, 0.28, 0.46, 0.46,  4.044015169143677
5, 413, 0.67, 0.37, 0.27, 0.45, 0.45,  4.169643878936768
5, 414, 0.67, 0.32, 0.22, 0.39, 0.39,  4.24837327003479
5, 415, 0.65, 0.42, 0.34, 0.47, 0.47,  4.232606649398804
5, 416, 0.67, 0.34, 0.25, 0.4, 0.4,  4.184023141860962
5, 417, 0.65, 0.37, 0.28, 0.45, 0.45,  4.1120781898498535
5, 418, 0.66, 0.38, 0.29, 0.45, 0.45,  4.103809595108032
5, 419, 0.66, 0.35, 0.25, 0.43, 0.43,  4.059023857116699
5, 420, 0.66, 0.35, 0.25, 0.43, 0.43,  4.279602289199829
5, 421, 0.67, 0.38, 0.29, 0.45, 0.45,  4.093136787414551
5, 422, 0.66, 0.34, 0.25, 0.41, 0.41,  4.221317768096924
5, 423, 0.66, 0.37, 0.27, 0.44, 0.44,  4.251960039138794
5, 424, 0.66, 0.32, 0.24, 0.37, 0.37,  4.008926153182983
5, 425, 0.66, 0.34, 0.25, 0.41, 0.41,  4.040226459503174
5, 426, 0.66, 0.32, 0.24, 0.37, 0.37,  4.177582502365112
5, 427, 0.66, 0.36, 0.27, 0.42, 0.42,  4.187322378158569
5, 428, 0.66, 0.35, 0.26, 0.41, 0.41,  4.083432674407959
5, 429, 0.65, 0.33, 0.23, 0.4, 0.4,  4.078364610671997
5, 430, 0.66, 0.38, 0.3, 0.43, 0.43,  4.375716686248779
5, 431, 0.66, 0.39, 0.29, 0.47, 0.47,  4.152050733566284
5, 432, 0.66, 0.34, 0.24, 0.43, 0.43,  4.289639711380005
5, 433, 0.66, 0.36, 0.27, 0.44, 0.44,  4.111547470092773
5, 434, 0.67, 0.35, 0.26, 0.42, 0.42,  4.267047882080078
5, 435, 0.66, 0.36, 0.26, 0.44, 0.44,  4.25023341178894
5, 436, 0.66, 0.34, 0.26, 0.39, 0.39,  4.114656925201416
5, 437, 0.66, 0.35, 0.25, 0.42, 0.42,  4.142911195755005
5, 438, 0.66, 0.37, 0.28, 0.43, 0.43,  4.129342317581177
5, 439, 0.66, 0.39, 0.3, 0.45, 0.45,  4.1181323528289795
5, 440, 0.66, 0.37, 0.27, 0.45, 0.45,  4.194849967956543
5, 441, 0.67, 0.36, 0.27, 0.43, 0.43,  4.253188610076904
5, 442, 0.66, 0.39, 0.28, 0.47, 0.47,  4.177417516708374
5, 443, 0.66, 0.38, 0.29, 0.45, 0.45,  4.081916332244873
5, 444, 0.66, 0.34, 0.25, 0.4, 0.4,  4.229681968688965
5, 445, 0.66, 0.35, 0.25, 0.43, 0.43,  4.076396465301514
5, 446, 0.67, 0.4, 0.31, 0.46, 0.46,  4.111957550048828
5, 447, 0.67, 0.32, 0.23, 0.37, 0.37,  4.148701190948486
5, 448, 0.66, 0.39, 0.29, 0.46, 0.46,  4.164222717285156
5, 449, 0.67, 0.33, 0.25, 0.38, 0.38,  4.068478584289551
5, 450, 0.66, 0.36, 0.28, 0.42, 0.42,  4.128375768661499
5, 451, 0.66, 0.36, 0.27, 0.42, 0.42,  4.113787412643433
5, 452, 0.67, 0.37, 0.29, 0.42, 0.42,  4.308207988739014
5, 453, 0.66, 0.39, 0.29, 0.46, 0.46,  4.133892297744751
5, 454, 0.66, 0.36, 0.26, 0.43, 0.43,  4.300719499588013
5, 455, 0.66, 0.37, 0.27, 0.45, 0.45,  4.170534133911133
5, 456, 0.66, 0.35, 0.24, 0.44, 0.44,  4.17129921913147
5, 457, 0.66, 0.36, 0.27, 0.42, 0.42,  4.233370065689087
5, 458, 0.66, 0.37, 0.26, 0.46, 0.46,  4.277789354324341
5, 459, 0.66, 0.34, 0.25, 0.4, 0.4,  4.061338186264038
5, 460, 0.66, 0.37, 0.28, 0.44, 0.44,  4.220628261566162
5, 461, 0.66, 0.34, 0.25, 0.4, 0.4,  4.174438238143921
5, 462, 0.66, 0.39, 0.28, 0.47, 0.47,  4.12224817276001
5, 463, 0.65, 0.4, 0.31, 0.47, 0.47,  4.051508903503418
5, 464, 0.66, 0.37, 0.28, 0.44, 0.44,  4.212281942367554
5, 465, 0.67, 0.35, 0.25, 0.42, 0.42,  4.174589395523071
5, 466, 0.66, 0.37, 0.27, 0.44, 0.44,  4.029243469238281
5, 467, 0.66, 0.39, 0.28, 0.47, 0.47,  4.182340621948242
5, 468, 0.66, 0.36, 0.27, 0.43, 0.43,  4.0381550788879395
5, 469, 0.65, 0.33, 0.24, 0.4, 0.4,  4.1470746994018555
5, 470, 0.67, 0.4, 0.3, 0.47, 0.47,  4.120043992996216
5, 471, 0.66, 0.41, 0.32, 0.48, 0.48,  4.148603439331055
5, 472, 0.66, 0.34, 0.25, 0.39, 0.39,  3.9946305751800537
5, 473, 0.67, 0.36, 0.28, 0.41, 0.41,  4.103935718536377
5, 474, 0.66, 0.37, 0.28, 0.44, 0.44,  4.067294359207153
5, 475, 0.66, 0.37, 0.28, 0.43, 0.43,  4.0560479164123535
5, 476, 0.66, 0.4, 0.29, 0.48, 0.48,  4.21805739402771
5, 477, 0.66, 0.33, 0.22, 0.42, 0.42,  4.076360464096069
5, 478, 0.65, 0.37, 0.27, 0.44, 0.44,  4.287151336669922
5, 479, 0.66, 0.32, 0.23, 0.39, 0.39,  4.263561487197876
5, 480, 0.65, 0.36, 0.27, 0.43, 0.43,  4.135843515396118
5, 481, 0.66, 0.37, 0.28, 0.44, 0.44,  4.162842035293579
5, 482, 0.66, 0.34, 0.23, 0.42, 0.42,  4.131059885025024
5, 483, 0.66, 0.37, 0.28, 0.43, 0.43,  3.993537187576294
5, 484, 0.66, 0.37, 0.27, 0.45, 0.45,  4.33476448059082
5, 485, 0.66, 0.35, 0.24, 0.43, 0.43,  4.142390489578247
5, 486, 0.66, 0.38, 0.29, 0.45, 0.45,  4.09115195274353
5, 487, 0.66, 0.38, 0.3, 0.45, 0.45,  4.069155216217041
5, 488, 0.66, 0.3, 0.2, 0.37, 0.37,  4.196147918701172
5, 489, 0.67, 0.36, 0.26, 0.44, 0.44,  4.116368770599365
5, 490, 0.65, 0.41, 0.33, 0.48, 0.48,  4.022651672363281
5, 491, 0.66, 0.36, 0.28, 0.41, 0.41,  4.198388576507568
5, 492, 0.66, 0.4, 0.3, 0.47, 0.47,  4.264523983001709
5, 493, 0.66, 0.39, 0.29, 0.48, 0.48,  4.119200229644775
5, 494, 0.66, 0.33, 0.24, 0.39, 0.39,  4.195940017700195
5, 495, 0.66, 0.38, 0.28, 0.46, 0.46,  4.198697805404663
5, 496, 0.66, 0.33, 0.25, 0.38, 0.38,  4.145079851150513
5, 497, 0.66, 0.4, 0.32, 0.45, 0.45,  3.8723764419555664
5, 498, 0.66, 0.35, 0.27, 0.41, 0.41,  4.165572643280029
5, 499, 0.66, 0.33, 0.25, 0.39, 0.39,  4.140254735946655
5, 500, 0.66, 0.38, 0.29, 0.44, 0.44,  4.01416277885437
5, 501, 0.67, 0.35, 0.25, 0.43, 0.43,  4.164149761199951
5, 502, 0.67, 0.27, 0.17, 0.34, 0.34,  4.215588092803955
5, 503, 0.66, 0.4, 0.32, 0.45, 0.45,  4.082207441329956
5, 504, 0.66, 0.33, 0.23, 0.4, 0.4,  4.216002941131592
5, 505, 0.67, 0.29, 0.2, 0.34, 0.34,  4.207048654556274
5, 506, 0.66, 0.34, 0.26, 0.4, 0.4,  4.3245885372161865
5, 507, 0.67, 0.36, 0.28, 0.41, 0.41,  4.208674430847168
5, 508, 0.66, 0.38, 0.29, 0.45, 0.45,  4.277406215667725
5, 509, 0.66, 0.36, 0.27, 0.42, 0.42,  4.334181308746338
5, 510, 0.66, 0.39, 0.3, 0.45, 0.45,  4.03896164894104
5, 511, 0.66, 0.38, 0.27, 0.46, 0.46,  4.150026798248291
5, 512, 0.67, 0.39, 0.29, 0.47, 0.47,  4.221891403198242
5, 513, 0.67, 0.37, 0.28, 0.43, 0.43,  4.148717164993286
5, 514, 0.67, 0.36, 0.28, 0.42, 0.42,  4.003692626953125
5, 515, 0.66, 0.33, 0.24, 0.4, 0.4,  4.15753173828125
5, 516, 0.67, 0.37, 0.29, 0.42, 0.42,  4.171103000640869
5, 517, 0.66, 0.39, 0.3, 0.45, 0.45,  4.260649681091309
5, 518, 0.66, 0.39, 0.3, 0.44, 0.44,  4.134620428085327
5, 519, 0.65, 0.36, 0.27, 0.43, 0.43,  4.301785230636597
5, 520, 0.67, 0.37, 0.29, 0.41, 0.41,  4.075544595718384
5, 521, 0.66, 0.39, 0.29, 0.45, 0.45,  4.17058539390564
5, 522, 0.66, 0.37, 0.26, 0.44, 0.44,  4.056559324264526
5, 523, 0.67, 0.37, 0.27, 0.43, 0.43,  4.2227160930633545
5, 524, 0.65, 0.33, 0.23, 0.39, 0.39,  4.082886695861816
5, 525, 0.66, 0.37, 0.27, 0.44, 0.44,  4.1521971225738525
5, 526, 0.66, 0.38, 0.28, 0.46, 0.46,  4.157454252243042
5, 527, 0.65, 0.4, 0.3, 0.47, 0.47,  4.102168083190918
5, 528, 0.66, 0.42, 0.32, 0.49, 0.49,  4.093777656555176
5, 529, 0.67, 0.36, 0.29, 0.41, 0.41,  4.201944351196289
5, 530, 0.66, 0.39, 0.29, 0.46, 0.46,  4.118419885635376
5, 531, 0.65, 0.42, 0.34, 0.47, 0.47,  3.9940342903137207
5, 532, 0.66, 0.38, 0.28, 0.44, 0.44,  4.126004457473755
5, 533, 0.66, 0.37, 0.27, 0.44, 0.44,  4.101999044418335
5, 534, 0.65, 0.37, 0.28, 0.45, 0.45,  4.23949933052063
5, 535, 0.64, 0.41, 0.31, 0.5, 0.5,  4.173948049545288
5, 536, 0.66, 0.36, 0.26, 0.45, 0.45,  4.262168884277344
5, 537, 0.66, 0.4, 0.3, 0.47, 0.47,  4.180479288101196
5, 538, 0.66, 0.38, 0.28, 0.46, 0.46,  4.047844409942627
5, 539, 0.66, 0.3, 0.21, 0.35, 0.35,  4.2653727531433105
5, 540, 0.66, 0.36, 0.26, 0.44, 0.44,  4.083731412887573
5, 541, 0.66, 0.32, 0.23, 0.38, 0.38,  4.030135631561279
5, 542, 0.65, 0.4, 0.32, 0.46, 0.46,  4.183095932006836
5, 543, 0.66, 0.37, 0.27, 0.44, 0.44,  4.228228569030762
5, 544, 0.66, 0.32, 0.22, 0.39, 0.39,  4.111983060836792
5, 545, 0.66, 0.36, 0.28, 0.41, 0.41,  4.202679872512817
5, 546, 0.66, 0.41, 0.31, 0.48, 0.48,  4.11867618560791
5, 547, 0.65, 0.38, 0.28, 0.47, 0.47,  4.241513252258301
5, 548, 0.66, 0.39, 0.32, 0.44, 0.44,  4.074337005615234
5, 549, 0.66, 0.36, 0.28, 0.42, 0.42,  4.280559301376343
5, 550, 0.66, 0.4, 0.32, 0.46, 0.46,  4.145950555801392
5, 551, 0.66, 0.4, 0.3, 0.48, 0.48,  4.148331165313721
5, 552, 0.66, 0.31, 0.21, 0.39, 0.39,  4.001573085784912
5, 553, 0.67, 0.35, 0.26, 0.42, 0.42,  4.274460315704346
5, 554, 0.67, 0.35, 0.25, 0.42, 0.42,  4.230557441711426
5, 555, 0.64, 0.43, 0.34, 0.51, 0.51,  4.188384771347046
5, 556, 0.64, 0.38, 0.3, 0.45, 0.45,  4.236295461654663
5, 557, 0.66, 0.38, 0.29, 0.46, 0.46,  4.204906225204468
5, 558, 0.65, 0.33, 0.25, 0.38, 0.38,  4.1514153480529785
5, 559, 0.66, 0.4, 0.3, 0.47, 0.47,  4.244015455245972
5, 560, 0.65, 0.38, 0.3, 0.44, 0.44,  4.202856779098511
5, 561, 0.67, 0.34, 0.24, 0.41, 0.41,  4.096030950546265
5, 562, 0.67, 0.35, 0.25, 0.43, 0.43,  4.149341344833374
5, 563, 0.66, 0.38, 0.29, 0.44, 0.44,  4.127810478210449
5, 564, 0.67, 0.29, 0.22, 0.33, 0.33,  4.233651876449585
5, 565, 0.66, 0.37, 0.27, 0.45, 0.45,  4.0417444705963135
5, 566, 0.67, 0.35, 0.26, 0.42, 0.42,  4.174966812133789
5, 567, 0.66, 0.41, 0.32, 0.48, 0.48,  4.091387748718262
5, 568, 0.66, 0.32, 0.24, 0.38, 0.38,  4.294170141220093
5, 569, 0.66, 0.33, 0.24, 0.4, 0.4,  4.0966198444366455
5, 570, 0.66, 0.31, 0.22, 0.37, 0.37,  4.212493896484375
5, 571, 0.66, 0.38, 0.28, 0.46, 0.46,  4.134761810302734
5, 572, 0.67, 0.34, 0.27, 0.38, 0.38,  3.992357015609741
5, 573, 0.66, 0.37, 0.28, 0.44, 0.44,  4.241283893585205
5, 574, 0.65, 0.38, 0.29, 0.46, 0.46,  4.218997955322266
5, 575, 0.66, 0.37, 0.27, 0.44, 0.44,  4.257138967514038
5, 576, 0.67, 0.37, 0.27, 0.44, 0.44,  4.05200719833374
5, 577, 0.66, 0.39, 0.31, 0.44, 0.44,  4.238430738449097
5, 578, 0.66, 0.38, 0.29, 0.46, 0.46,  4.296722412109375
5, 579, 0.66, 0.38, 0.27, 0.46, 0.46,  4.068526268005371
5, 580, 0.67, 0.38, 0.29, 0.45, 0.45,  4.174466609954834
5, 581, 0.66, 0.35, 0.25, 0.43, 0.43,  4.120388031005859
5, 582, 0.66, 0.38, 0.29, 0.44, 0.44,  4.126403093338013
5, 583, 0.67, 0.36, 0.27, 0.42, 0.42,  4.217221260070801
5, 584, 0.67, 0.31, 0.21, 0.39, 0.39,  4.278278827667236
5, 585, 0.66, 0.39, 0.31, 0.45, 0.45,  4.096105575561523
5, 586, 0.66, 0.38, 0.28, 0.45, 0.45,  4.18338942527771
5, 587, 0.66, 0.36, 0.27, 0.42, 0.42,  4.0367560386657715
5, 588, 0.65, 0.38, 0.29, 0.44, 0.44,  4.014681816101074
5, 589, 0.66, 0.4, 0.32, 0.46, 0.46,  4.246314525604248
5, 590, 0.66, 0.4, 0.33, 0.45, 0.45,  4.177308082580566
5, 591, 0.66, 0.37, 0.28, 0.44, 0.44,  4.09092378616333
5, 592, 0.66, 0.34, 0.25, 0.41, 0.41,  4.013489246368408
5, 593, 0.66, 0.34, 0.24, 0.43, 0.43,  4.024197101593018
5, 594, 0.66, 0.4, 0.32, 0.45, 0.45,  4.13024115562439
5, 595, 0.66, 0.37, 0.26, 0.46, 0.46,  4.2052459716796875
5, 596, 0.66, 0.39, 0.29, 0.47, 0.47,  4.067727327346802
5, 597, 0.66, 0.38, 0.28, 0.45, 0.45,  4.1665167808532715
5, 598, 0.66, 0.39, 0.3, 0.46, 0.46,  4.083895444869995
5, 599, 0.66, 0.33, 0.24, 0.39, 0.39,  4.171140670776367
5, 600, 0.65, 0.4, 0.32, 0.45, 0.45,  3.925611972808838
5, 601, 0.66, 0.32, 0.23, 0.39, 0.39,  4.067695617675781
5, 602, 0.66, 0.35, 0.25, 0.43, 0.43,  4.082996129989624
5, 603, 0.65, 0.4, 0.3, 0.47, 0.47,  4.112022161483765
5, 604, 0.66, 0.25, 0.16, 0.31, 0.31,  3.92366099357605
5, 605, 0.65, 0.36, 0.27, 0.43, 0.43,  4.1788084506988525
5, 606, 0.67, 0.35, 0.26, 0.41, 0.41,  4.177788257598877
5, 607, 0.67, 0.4, 0.3, 0.47, 0.47,  4.228393077850342
5, 608, 0.65, 0.41, 0.31, 0.49, 0.49,  4.028691530227661
5, 609, 0.66, 0.44, 0.36, 0.5, 0.5,  3.9941539764404297
5, 610, 0.66, 0.35, 0.26, 0.41, 0.41,  4.124933242797852
5, 611, 0.66, 0.32, 0.22, 0.4, 0.4,  4.1848671436309814
5, 612, 0.67, 0.37, 0.28, 0.44, 0.44,  4.14577317237854
5, 613, 0.65, 0.41, 0.32, 0.48, 0.48,  4.086381196975708
5, 614, 0.66, 0.27, 0.19, 0.32, 0.32,  4.151999473571777
5, 615, 0.66, 0.33, 0.23, 0.4, 0.4,  4.20923638343811
5, 616, 0.67, 0.35, 0.27, 0.41, 0.41,  4.030544996261597
5, 617, 0.66, 0.41, 0.31, 0.48, 0.48,  4.210160732269287
5, 618, 0.65, 0.41, 0.33, 0.46, 0.46,  4.162481784820557
